LADBS_ID,Address,Postal_Code,EBEWE_Compliance_Wave,EBEWE_Compliance_Date,Property_Type,Year_Built,Building_SQFT,LADBS_Building_Category,City_Owned,Energy_STAR_Score,Census_Tract_GEOID,Longitude,Latitude,CES_Score,CES_Score_Percentile,Disadvantaged_Community,AC_Opt,CDI,Site_EUI,Source_EUI,Total_Water_Use,Predicted_HVAC_Capacity_Tonnage_per_Unit,Predicted_HVAC_Units,Predicted_HVAC_Type,Predicted_Natural_Gas_Usage,Predicted_kwAmount,Basic_pred_energy_savings,Basic_pred_elec_savings,Basic_pred_gas_savings,Basic_pred_invest_cost,Mid_pred_energy_savings,Mid_pred_elec_savings,Mid_pred_gas_savings,Mid_pred_invest_cost,Adv1_pred_energy_savings,Adv1_pred_elec_savings,Adv1_pred_gas_savings,Adv1_pred_invest_cost,Adv2_pred_energy_savings,Adv2_pred_elec_savings,Adv2_pred_gas_savings,Adv2_pred_invest_cost
4.75594E+11,12831 S FIGUEROA ST,90061,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037291120,-118.282715,33.91607,56.19574162,94.12284021,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75614E+11,14915 S FIGUEROA ST,90248,3,1-Dec-23,Manufacturing/Industrial Plant,1950,25500,"20,000 to 49,999",No,,6037291130,-118.283165,33.89742,64.3337065,98.03253878,Yes,,,1294.8,1736.9,28213.5,,,,,,,,,,,,,,,,,,,,,
4.75624E+11,506 W 132ND ST,90248,3,1-Dec-23,,,,"20,000 to 49,999",No,,6037291120,-118.28296,33.912296,56.19574162,94.12284021,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75625E+11,14501 S FIGUEROA ST,90248,3,1-Dec-23,,,,"20,000 to 49,999",No,,6037291130,-118.282906,33.900326,64.3337065,98.03253878,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75631E+11,1417 FIGUEROA PL,90734,5,1-Dec-25,Multifamily Housing,1972,100494,"100,000+",No,,6037294302,-118.28294,33.789816,45.88008146,84.10896708,Yes,Eligible,,16.7,52.4,7003.3,0.380342,17,4,,,797.0766531,499.2007257,297.8769328,34342.19391,10199.51074,9094.787531,1104.723066,131470.4112,869.1499005,499.2055571,369.9439174,45813.94656,-2.601204742,-3.378552981,847.7488878,144125.0508
4.75631E+11,165 N HOOVER ST,90004,1,1-Dec-21,,,,"20,000 to 49,999",No,,6037211121,-118.28403,34.0746,29.49992885,58.50674738,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75632E+11,235 S VENDOME ST,90057,3,1-Dec-23,Multifamily Housing,1914,22992,"20,000 to 49,999",No,1,6037208610,-118.283615,34.06963,43.53604963,80.90553664,Yes,Eligible,,72.4,157.4,412.8,0.848648,4,4,,,683.7505154,325.6114769,358.1380689,38127.94777,2199.331379,1946.119741,253.2116057,145963.2132,786.59496,325.6092368,460.9859691,50864.30314,-11.25869075,-14.62779208,1142.064403,160012.8525
4.7564E+11,17501 S DENVER AVE,90248,5,1-Dec-25,,,,"20,000 to 49,999",No,,6037291300,-118.283195,33.871002,57.0358674,94.63992937,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.7564E+11,13809 S FIGUEROA ST,90248,5,1-Dec-25,Distribution Center,1979,1.00E+05,"50,000 to 99,999",No,85,6037291130,-118.282745,33.90643,64.3337065,98.03253878,Yes,,,3.8,10.8,87.8,,,,,,,,,,,,,,,,,,,,,
4.75648E+11,2820 W 6TH ST,90057,5,1-Dec-25,Library,1998,9273,"7,500 to 14,999",Yes,,6037211120,-118.284645,34.06371,35.18998682,68.81069492,No,,,62,173.5,15.9,,,,,,,,,,,,,,,,,,,,,
4.75655E+11,13003 S FIGUEROA ST,90248,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037291120,-118.28272,33.91426,56.19574162,94.12284021,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.7566E+11,400 S HOOVER ST,90020,5,1-Dec-25,,,,"20,000 to 49,999",No,,6037208710,-118.284325,34.066566,31.50703415,62.25249086,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75661E+11,13425 S FIGUEROA ST,90061,3,1-Dec-23,Retail Store,1972,49788,"20,000 to 49,999",No,46,6037291120,-118.28273,33.91001,56.19574162,94.12284021,Yes,Eligible,,33,92.4,328.4,1.609648,1,1,,,12968.88288,12982.32695,-13.44339778,14325.76807,4757.956269,4210.87499,547.0812089,54842.58295,13449.46208,13489.20651,-39.74189688,19111.18359,13423.92105,13462.10668,-38.1830162,60121.43706
4.75675E+11,12801 S FIGUEROA ST,90061,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037291120,-118.282715,33.91634,56.19574162,94.12284021,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75676E+11,1200 S HOOVER ST,90006,1,1-Dec-21,Multifamily Housing,1924,41172,"20,000 to 49,999",No,49,6037209810,-118.283857,34.049552,44.13480594,81.73792408,Yes,Eligible,,48.2,76.9,5733.8,0.714319,7,4,,,641.54974,337.4379588,304.1114962,41406.16945,3918.763327,3466.128139,452.6351298,158513.0565,724.2765075,337.4380079,386.8385078,55237.59022,-7.496531505,-9.739554394,934.7585108,173770.6767
4.75678E+11,13113 S FIGUEROA ST,90248,5,1-Dec-25,,,,"20,000 to 49,999",No,,6037291120,-118.28272,33.91314,56.19574162,94.12284021,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75679E+11,2619 W 8TH ST,90057,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037209401,-118.2834,34.057377,46.85038681,85.24404086,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75685E+11,13515 S FIGUEROA ST,90061,3,1-Dec-23,,,,"20,000 to 49,999",No,,6037291130,-118.28274,33.90869,64.3337065,98.03253878,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75686E+11,13921 S FIGUEROA ST,90061,2,1-Dec-22,Distribution Center,1976,54016,"50,000 to 99,999",No,63,6037291130,-118.282745,33.90557,64.3337065,98.03253878,Yes,,,7,22.1,573,,,,,,,,,,,,,,,,,,,,,
4.75689E+11,340 S RENO ST,90057,1,1-Dec-21,,,,"20,000 to 49,999",No,,6037208710,-118.28371,34.067608,31.50703415,62.25249086,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75691E+11,13129 FIGUEROA ST,90248,5,1-Dec-25,,,,"50,000 to 99,999",No,,6037291120,-118.28297,33.91267,56.19574162,94.12284021,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75699E+11,4225 DEL MAR AVE,90029,4,1-Dec-24,Multifamily Housing,1987,30000,"20,000 to 49,999",No,93,6037191301,-118.28385,34.091713,46.5793341,84.8909068,Yes,Eligible,,33.4,64.2,1731,0.248954,6,4,,,458.3881496,242.0771186,216.3108608,22630.19096,2806.600901,2477.174197,329.4266619,86633.96749,516.8112618,242.0772626,274.7339898,30189.63675,-5.194644965,-6.748936382,661.670291,94972.89048
4.75708E+11,255 W 7TH ST,90731,5,1-Dec-25,,,,"50,000 to 99,999",No,,6037297110,-118.28256,33.737827,59.80930437,96.34254004,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75713E+11,5333 ZOO DR,90027,4,1-Dec-24,,,,"20,000 to 49,999",Yes,,6037980009,-118.284801,34.149455,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75717E+11,954 S CARONDELET ST,90006,5,1-Dec-25,,,,"20,000 to 49,999",No,,6037209510,-118.28376,34.054123,36.82279688,71.47181233,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75724E+11,307 S RENO ST,90057,1,1-Dec-21,,,,"100,000+",No,,6037208710,-118.28345,34.06803,31.50703415,62.25249086,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75727E+11,235 N HOOVER ST,90004,5,1-Dec-25,,,,"50,000 to 99,999",No,,6037211121,-118.28434,34.069725,29.49992885,58.50674738,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75729E+11,16201 S FIGUEROA ST,90248,4,1-Dec-24,,,,"50,000 to 99,999",No,,6037291210,-118.28268,33.88409,69.62133789,99.20544835,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.7573E+11,1241 S LAKE ST,90006,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037209810,-118.2834,34.04843,44.13480594,81.73792408,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75731E+11,13535 S FIGUEROA ST,90061,2,1-Dec-22,Distribution Center,1968,40000,"20,000 to 49,999",No,78,6037291130,-118.28274,33.90854,64.3337065,98.03253878,Yes,,,4.9,13.8,157.3,,,,,,,,,,,,,,,,,,,,,
4.75733E+11,7010 DENVER AVE,90044,2,1-Dec-22,Multifamily Housing,1971,75000,"50,000 to 99,999",No,69,6037237600,-118.28377,33.975845,47.65502454,86.4421743,Yes,Eligible,,66.9,116.1,2075.9,0.658692,13,4,,,997.4491864,542.3389792,455.1100149,31001.53489,7444.263859,6619.032123,825.2316305,118681.5423,1120.19252,542.3399612,577.8525043,41357.36542,-10.40593531,-13.51922871,1390.970542,130105.1937
4.75734E+11,16521 S FIGUEROA ST,90248,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037291220,-118.28258,33.88156,77.49776331,99.79820911,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75734E+11,1319 S ALVARADO ST,90006,1,1-Dec-21,Supermarket/Grocery Store,1927,136793,"100,000+",No,,6037224310,-118.2831,34.046642,42.0512411,78.83717997,Yes,,,73.9,232,,,,,,,,,,,,,,,,,,,,,,
4.75742E+11,350 S RENO ST,90057,2,1-Dec-22,Multifamily Housing,1990,38612,"20,000 to 49,999",No,68,6037208710,-118.28378,34.067486,31.50703415,62.25249086,No,Eligible,,35.8,67.2,1637.5,0.189805,7,4,,,536.0792254,288.8333718,247.2457574,24656.2746,3647.280692,3223.077815,424.2028219,94390.31673,602.1030964,288.8338985,313.2691524,32892.51845,-5.568247821,-7.234242323,750.5700906,103475.8245
4.75742E+11,836 SANBORN AVE,90029,5,1-Dec-25,,,,"20,000 to 49,999",No,,6037195901,-118.28406,34.087345,35.19982903,68.82330685,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75744E+11,17107 S FIGUEROA ST,90248,3,1-Dec-23,,,,"20,000 to 49,999",No,,6037291220,-118.28236,33.87625,77.49776331,99.79820911,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75746E+11,3000 S HOOVER ST,90007,1,1-Dec-21,Fire Station,2010,15024,"20,000 to 49,999",Yes,,6037224700,-118.28395,34.02727,48.7010152,87.55202421,Yes,,,28.5,35.7,440,,,,,,,,,,,,,,,,,,,,,
4.75753E+11,12633 S FIGUEROA ST,90061,5,1-Dec-25,,,,"20,000 to 49,999",No,,6037291110,-118.28295,33.918385,53.93640941,92.39500568,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75763E+11,444 S OCCIDENTAL BLVD,90057,2,1-Dec-22,Multifamily Housing,1989,404448,"100,000+",No,100,6037208710,-118.283134,34.066227,31.50703415,62.25249086,No,Eligible,Eligible,1.3,4,5324.5,0.325068,65,4,10835.04865,152.476896,1607.688817,1324.786701,282.9049655,114062.1135,56956.92288,52500.20333,4456.718985,436657.9783,1715.443422,1324.801621,390.6419165,152163.7082,-0.221032212,-0.282511717,1112.445983,478688.3431
4.75764E+11,711 S RAMPART BLVD,90057,5,1-Dec-25,,,,"20,000 to 49,999",No,,6037209401,-118.283394,34.059086,46.85038681,85.24404086,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75765E+11,915 S CARONDELET ST,90006,1,1-Dec-21,,,,"20,000 to 49,999",No,,6037209510,-118.28306,34.05522,36.82279688,71.47181233,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75773E+11,10075 TUJUNGA CANYON BLVD,91042,1,1-Dec-21,,,,"20,000 to 49,999",No,,6037101220,-118.28439,34.249973,27.11994064,54.11779543,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75789E+11,250 W 5TH ST,90731,1,1-Dec-21,K-12 School,1981,35238,"50,000 to 99,999",No,100,6037296220,-118.28241,33.739853,54.39635791,92.72291588,Yes,,,35.1,37.8,606.7,,,,,,,,,,,,,,,,,,,,,
4.7579E+11,415 S OCCIDENTAL BLVD,90057,3,1-Dec-23,Multifamily Housing,1967,37855,"20,000 to 49,999",No,,6037208710,-118.28359,34.06581,31.50703415,62.25249086,No,Eligible,Eligible,16,44.4,363.9,0.208962,7,4,1275.97706,175.6472,390.7839164,226.3828733,164.4012931,27027.32186,3542.666484,3127.226033,415.4403974,103467.272,431.895082,226.3843549,205.5105775,36055.59629,-2.489372869,-3.233991612,477.8340396,113426.479
4.75792E+11,500 W 112TH ST,90044,3,1-Dec-23,,,,"20,000 to 49,999",No,,6037241202,-118.28277,33.932877,57.5143538,94.94261571,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.758E+11,222 W 6TH ST,90731,3,1-Dec-23,Office,1990,262679,"100,000+",No,99,6037296220,-118.28194,33.738743,54.39635791,92.72291588,Yes,Ineligible,,21.6,56.1,1201.4,22.83871,,,,,,,,124025.0874,32179.82977,29287.83187,2891.99753,474798.7061,,,,165454.7388,,,,520500.2935
4.75806E+11,5503 S FIGUEROA ST,90037,1,1-Dec-21,,,,"20,000 to 49,999",No,,6037232700,-118.28268,33.99229,56.20242701,94.13545214,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75814E+11,11919 S FIGUEROA ST,90061,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037241300,-118.282585,33.924488,53.5141725,92.02925968,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.7582E+11,4310 RUSSELL AVE,90027,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037195202,-118.28341,34.104515,20.21313765,38.85735906,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75821E+11,666 S LA FAYETTE PARK PL,90057,3,1-Dec-23,Office,1927,60316,"20,000 to 49,999",No,,6037208720,-118.283356,34.061237,46.46673321,84.75217556,Yes,Ineligible,Eligible,1.1,3,511.9,20.497566,,,1917.528941,19.240804,181.8207011,106.4744193,75.34652712,79955.55368,5789.202842,5126.996092,662.2066636,306089.6327,,,,106664.1075,,,,335552.1858
4.75824E+11,924 S CARONDELET ST,90006,1,1-Dec-21,Multifamily Housing,1988,100215,"50,000 to 99,999",No,3,6037209510,-118.28338,34.054707,36.82279688,71.47181233,No,Eligible,,92,118.1,4158.4,1.117102,17,4,,,1327.922689,722.4150949,605.5072418,33009.1174,10282.71199,9179.402778,1103.309074,126367.0646,1493.090763,722.416114,770.6746358,44035.56582,-14.31010905,-18.59146937,1864.959886,138530.4833
4.75839E+11,9027 S FIGUEROA ST,90003,2,1-Dec-22,Social/Meeting Hall,1960,23253,"20,000 to 49,999",No,,6037240300,-118.2827,33.954834,51.18292749,89.99873881,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75843E+11,18233 S FIGUEROA ST,90248,3,1-Dec-23,Distribution Center,1979,10600,"20,000 to 49,999",No,87,6037291300,-118.281586,33.865463,57.0358674,94.63992937,Yes,,,5.9,16.4,5904.8,,,,,,,,,,,,,,,,,,,,,
4.75843E+11,7621 S FIGUEROA ST,90003,3,1-Dec-23,Multifamily Housing,2013,34429,"20,000 to 49,999",No,68,6037237720,-118.28269,33.97054,46.22132405,84.53777273,Yes,Eligible,Eligible,21.3,52.9,74.8,0.146442,6,4,80.63288414,212.667933,404.2227906,226.4680022,177.7548966,23976.26517,3216.155929,2838.282258,377.8736224,91787.07245,450.0633828,226.4690168,223.5942648,31985.35697,-3.313343301,-4.304583912,527.2232366,100622.0058
4.75845E+11,505 W 62ND ST,90044,1,1-Dec-21,,,,"20,000 to 49,999",No,,6037237102,-118.283066,33.983276,45.0686636,82.92344558,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75846E+11,4075 S FIGUEROA ST,90037,1,1-Dec-21,,,,"50,000 to 99,999",No,,6037231720,-118.28274,34.010086,59.27689936,96.12813722,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75849E+11,18455 S FIGUEROA ST,90248,4,1-Dec-24,Office,1978,126000,"100,000+",No,55,6037291300,-118.28156,33.86313,57.0358674,94.63992937,Yes,Ineligible,,65.1,182.3,2781.8,44.942027,,,,,,,,71025.36743,13275.90318,11889.29664,1386.606366,271902.6713,,,,94750.85943,,,,298074.5701
4.75851E+11,9621 S FIGUEROA ST,90003,3,1-Dec-23,Library,2002,9900,"7,500 to 14,999",Yes,,6037240401,-118.282684,33.948936,45.29436769,83.30180351,Yes,,,58.1,162.6,92,,,,,,,,,,,,,,,,,,,,,
4.75852E+11,245 S RENO ST,90057,3,1-Dec-23,Multifamily Housing,1964,21368,"20,000 to 49,999",No,2,6037208610,-118.282776,34.069084,43.53604963,80.90553664,Yes,Eligible,,76.8,127.8,1606.8,0.435775,4,4,,,703.0509438,331.0960632,371.953809,25519.17223,2053.338437,1817.889614,235.4487943,97693.70224,810.4368683,331.0935037,479.3436446,34043.66057,-11.9427998,-15.51664685,1190.492196,107097.1762
4.75854E+11,8005 S FIGUEROA ST,90003,5,1-Dec-25,,,,"20,000 to 49,999",No,,6037238310,-118.2827,33.96656,49.70633771,88.57359062,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75856E+11,1122 W WASHINGTON BLVD,90015,4,1-Dec-24,Parking,2018,50735,"50,000 to 99,999",No,,6037224320,-118.28161,34.03872,45.34526371,83.40269895,Yes,,,,,1381.5,,,,,,,,,,,,,,,,,,,,,
4.75856E+11,1719 TALMADGE ST,90027,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037195202,-118.28305,34.10216,20.21313765,38.85735906,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75859E+11,535 PATRICE PL,90248,1,1-Dec-21,,,,"20,000 to 49,999",No,,6037291300,-118.28218,33.866257,57.0358674,94.63992937,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75862E+11,4507 S FIGUEROA ST,90037,1,1-Dec-21,,,,"20,000 to 49,999",No,,6037232120,-118.28271,34.00273,58.50774372,95.7119435,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75867E+11,916 S CARONDELET ST,90006,3,1-Dec-23,Multifamily Housing,1964,24330,"20,000 to 49,999",No,28,6037209510,-118.28327,34.05488,36.82279688,71.47181233,No,Eligible,,53.9,88.1,2943.6,0.319589,5,4,,,562.6269346,276.7583678,285.8679489,25646.79668,2297.390235,2029.87107,267.5191312,98182.2802,643.3126867,276.757141,366.5556823,34213.91701,-8.382061584,-10.89028661,900.9005675,107632.7821
4.75872E+11,625 S LA FAYETTE PARK PL,90057,2,1-Dec-22,,,,"7,500 to 14,999",Yes,,6037211120,-118.282814,34.062084,35.18998682,68.81069492,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75882E+11,2801 W 6TH ST,90057,3,1-Dec-23,,,,"20,000 to 49,999",No,,6037208710,-118.28314,34.063248,31.50703415,62.25249086,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75888E+11,2706 WILSHIRE BLVD,90057,5,1-Dec-25,,,,"20,000 to 49,999",No,,6037208720,-118.28245,34.060966,46.46673321,84.75217556,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75891E+11,3077 UNIVERSITY AVE,90007,4,1-Dec-24,College/University,1971,57000,"20,000 to 49,999",No,,6037224700,-118.28214,34.026093,48.7010152,87.55202421,Yes,,,43.2,120.9,1300.3,,,,,,,,,,,,,,,,,,,,,
4.75892E+11,18001 S FIGUEROA ST,90248,1,1-Dec-21,,,,"20,000 to 49,999",No,,6037291300,-118.28161,33.86778,57.0358674,94.63992937,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75892E+11,948 W ADAMS BLVD,90007,3,1-Dec-23,,,,"20,000 to 49,999",No,,6037224700,-118.283035,34.03128,48.7010152,87.55202421,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75895E+11,425 S PALOS VERDES ST,90731,3,1-Dec-23,Other - Public Services,1978,113325,"20,000 to 49,999",Yes,,6037296220,-118.28136,33.740005,54.39635791,92.72291588,Yes,,,128.5,325.8,1962.1,,,,,,,,,,,,,,,,,,,,,
4.75895E+11,2707 PORTLAND ST,90007,5,1-Dec-25,,,,"20,000 to 49,999",No,,6037224700,-118.28252,34.03024,48.7010152,87.55202421,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75898E+11,501 W 190TH ST,90248,5,1-Dec-25,,,,"20,000 to 49,999",No,,6037291300,-118.28566,33.86103,57.0358674,94.63992937,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75902E+11,1010 W 25TH ST,90007,4,1-Dec-24,,,,"7,500 to 14,999",Yes,,6037224410,-118.28285,34.0327,49.22847605,88.03127759,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75905E+11,844 W 32ND ST,90007,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037224700,-118.28298,34.02528,48.7010152,87.55202421,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75923E+11,505 S LA FAYETTE PARK PL,90057,1,1-Dec-21,Multifamily Housing,1964,64995,"50,000 to 99,999",No,,6037208710,-118.282326,34.064407,31.50703415,62.25249086,No,Eligible,,25.5,55.5,2873.4,0.311939,11,4,,,640.7425738,375.8132353,264.929769,31136.62911,6315.744597,5601.518235,714.2262707,119198.7164,707.4429231,375.8157658,331.626921,41537.58685,-3.96788646,-5.154645977,773.5504787,130672.1482
4.75925E+11,2520 W 8TH ST,90057,1,1-Dec-21,,,,"20,000 to 49,999",No,,6037209401,-118.28235,34.056885,46.85038681,85.24404086,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75928E+11,1209 S LAKE ST,90006,1,1-Dec-21,Multifamily Housing,1926,52968,"50,000 to 99,999",No,22,6037209810,-118.28304,34.048996,44.13480594,81.73792408,Yes,Eligible,,60.6,92.8,5368,0.964287,9,4,,,809.6253972,427.4362154,382.1888284,44207.74887,5123.329102,4540.656083,582.6729439,169238.1954,913.7970133,427.4363099,486.3607175,58975.01626,-9.42525518,-12.24532941,1176.348971,185528.1601
4.75936E+11,1214 S LAKE ST,90006,5,1-Dec-25,Multifamily Housing,1914,20460,"20,000 to 49,999",No,75,6037209810,-118.2831,34.048885,44.13480594,81.73792408,Yes,Eligible,,54.5,84.1,1086.2,0.631833,4,4,,,538.7333767,260.3824292,278.3502644,37327.82977,1934.160865,1709.18825,224.9725867,142900.1636,618.0058468,260.3809399,357.6250706,49796.91171,-8.475175371,-11.0113112,882.60142,156654.9701
4.75954E+11,601 S PALOS VERDES ST,90731,4,1-Dec-24,Hotel,1990,173135,"100,000+",No,39,6037296220,-118.281364,33.738663,54.39635791,92.72291588,Yes,,,92.2,196.9,10756.4,,,,,,,,,,,,,,,,,,,,,
4.75954E+11,14800 S FIGUEROA ST,90248,1,1-Dec-21,,,,"50,000 to 99,999",No,,6037291130,-118.2831,33.89802,64.3337065,98.03253878,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.7596E+11,4317 W SUNSET BLVD,90029,1,1-Dec-21,Other - Mall,1981,25829,"20,000 to 49,999",No,,6037195400,-118.28311,34.094917,25.89213603,51.58279733,No,,,9.7,27.2,506.4,,,,,,,,,,,,,,,,,,,,,
4.75962E+11,909 LUCILE AVE,90026,5,1-Dec-25,,,,"20,000 to 49,999",No,,6037195901,-118.28301,34.084755,35.19982903,68.82330685,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75964E+11,321 S OCCIDENTAL BLVD,90057,1,1-Dec-21,,,,"20,000 to 49,999",No,,6037208710,-118.28277,34.06715,31.50703415,62.25249086,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75965E+11,18355 S FIGUEROA ST,90248,5,1-Dec-25,Office,1956,24440,"100,000+",No,,6037291300,-118.28157,33.863663,57.0358674,94.63992937,Yes,Ineligible,,35.7,101.8,696.1,24.060467,,,,,,,,67647.78124,2279.975914,2011.647571,268.3283085,258972.436,,,,90245.01587,,,,283899.7395
4.75966E+11,4141 SANTA MONICA BLVD,90029,2,1-Dec-22,,,,"20,000 to 49,999",No,,6037191301,-118.28222,34.09197,46.5793341,84.8909068,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75969E+11,2700 WILSHIRE BLVD,90057,1,1-Dec-21,Other - Recreation,1956,43500,"20,000 to 49,999",No,,6037208720,-118.282394,34.060944,46.46673321,84.75217556,Yes,,,416.5,556.9,21847.6,,,,,,,,,,,,,,,,,,,,,
4.75973E+11,2629 PORTLAND ST,90007,1,1-Dec-21,,,,"20,000 to 49,999",No,,6037224700,-118.282295,34.030582,48.7010152,87.55202421,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75976E+11,14000 S FIGUEROA ST,90061,2,1-Dec-22,Distribution Center,1972,51500,"50,000 to 99,999",No,79,6037291130,-118.28274,33.904404,64.3337065,98.03253878,Yes,,,7.4,20.2,92,,,,,,,,,,,,,,,,,,,,,
4.75977E+11,14502 S FIGUEROA ST,90248,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037291130,-118.28288,33.90039,64.3337065,98.03253878,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75985E+11,1114 S GRAND VIEW ST,90006,2,1-Dec-22,Multifamily Housing,1981,26450,"20,000 to 49,999",No,,6037209810,-118.28313,34.05094,44.13480594,81.73792408,Yes,Eligible,Eligible,6.4,8.6,,0.160172,,,,49.0912,242.0335534,145.135061,96.89875884,21950.43352,2425.910262,2136.121254,289.7889702,84031.68792,265.0892581,145.1363566,119.9527655,29282.81143,-0.996059179,-1.293922851,272.6716964,92120.12938
4.7599E+11,955 W ADAMS BLVD,90007,5,1-Dec-25,Multifamily Housing,1961,38386,"20,000 to 49,999",No,22,6037224410,-118.2829,34.031227,49.22847605,88.03127759,Yes,Eligible,,41.6,79.9,1446,0.307986,7,4,,,575.5171408,305.0822473,270.4346898,27416.07969,3633.935356,3212.090732,421.84457,104955.5331,648.6009457,305.0824684,343.5184648,36574.21577,-6.470119154,-8.406010493,827.5700578,115057.9922
4.75993E+11,515 S LA FAYETTE PARK PL,90057,5,1-Dec-25,,,,"50,000 to 99,999",No,,6037208710,-118.282394,34.064297,31.50703415,62.25249086,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75998E+11,2300 W OLYMPIC BLVD,90006,4,1-Dec-24,,,,"20,000 to 49,999",No,,6037209510,-118.28239,34.052258,36.82279688,71.47181233,No,,,,,,,,,,,,,,,,,,,,,,,,,,
4.76E+11,2525 W 8TH ST,90057,4,1-Dec-24,Office,1962,22384,"20,000 to 49,999",No,84,6037209401,-118.28238,34.05691,46.85038681,85.24404086,Yes,Ineligible,Eligible,27.4,76.2,91.3,10.172723,,,712.2370911,177.863264,0,0,0,44917.69656,2073.285685,1827.750862,245.534792,171956.0507,,,,59922.11666,,,,188507.6217
4.76016E+11,18235 S FIGUEROA ST,90248,2,1-Dec-22,,,,"20,000 to 49,999",No,,6037291300,-118.281586,33.865425,57.0358674,94.63992937,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.7602E+11,17601 S FIGUEROA ST,90248,1,1-Dec-21,,,,"20,000 to 49,999",No,,6037291300,-118.28164,33.871143,57.0358674,94.63992937,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
4.76022E+11,9130 S FIGUEROA ST,90003,1,1-Dec-21,,,,"20,000 to 49,999",No,,6037240300,-118.282684,33.953396,51.18292749,89.99873881,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
