"LADBS_ID","Address","Postal_Code","EBEWE_Compliance_Wave","EBEWE_Compliance_Date","Property_Type","Year_Built","Building_SQFT","LADBS_Building_Category","City_Owned","Energy_STAR_Score","Census_Tract_GEOID","Longitude","Latitude","CES_Score","CES_Score_Percentile","Disadvantaged_Community","AC_Opt","CDI","Site_EUI","Source_EUI","Total_Water_Use","Predicted_HVAC_Capacity_Tonnage_per_Unit","Predicted_HVAC_Units","Predicted_HVAC_Type","Predicted_Investment_Cost","Predicted_Energy_Cost_Savings","Predicted_Elecricity_Cost_Savings","Predicted_Natural_Gas_Cost_Savings","Predicted_Natural_Gas_Usage","Predicted_kwAmount","MID_pred_elec_savings","MID_pred_gas_savings","MID_pred_energy_savings","Adv1_pred_energy_savings","Adv1_pred_elec_savings","Adv1_pred_gas_savings","Adv2_pred_energy_savings","Adv2_pred_elec_savings","Adv2_pred_elec_savings.1","Predicted_Investment_Cost_Mid","Predicted_Investment_Cost_Advanced1","Predicted_Investment_Cost_Advanced2"
472803843210,"819 S NEW HAMPSHIRE AVE",90005,1,"December 1, 2021","Multifamily Housing",1978,33663,"20,000 to 49,999","No",94,6037212306,-118.292885,34.05732,33.7863395796502,66.3765922562744,"No","Eligible",,26.7,46,1608.3,0.24494,6,4,24713.329377,437.003676456386,239.032602930087,197.971074095852,,,2780.44667081186,369.567268239598,3150.01398643616,489.116857731817,239.033300347893,250.083490067539,-4.15299014374295,-5.39551263520801,595.247370224617,94608.736517,32968.63195,103715.268176
472808847179,"345 S NEW HAMPSHIRE AVE",90020,5,"December 1, 2025","Multifamily Housing",1972,50472,"50,000 to 99,999","No",,6037211921,-118.29294,34.068268,33.5022572201517,65.8847269516963,"No","Eligible",,33,52.4,3751.5,0.318152,9,4,27000.447359,597.659640317189,334.070111544168,263.589639730253,,,4272.64283121798,554.606013893706,4827.24891629456,666.394324852943,334.071457748495,332.322742820177,-5.13342145688075,-6.66915013791166,787.630633568818,103364.389761,36019.744563,113313.693836
472811859048,"4800 W HOLLYWOOD BLVD",90027,5,"December 1, 2025",,,,"20,000 to 49,999","Yes",,6037191201,-118.29464,34.10177,51.8992519646787,90.6923950056754,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
472812818448,"1100 W SLAUSON AVE",90044,5,"December 1, 2025",,,,"50,000 to 99,999","No",,6037237101,-118.29396,33.9891,55.7971958227922,93.7192584184639,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
472819858073,"4760 W SUNSET BLVD",90027,2,"December 1, 2022","Medical Office",2002,63383,"50,000 to 99,999","No",1,6037191201,-118.293144,34.098145,51.8992519646787,90.6923950056754,"Yes",,,197,399.4,2012,,,,,,,,,,,,,,,,,,,,,
472821849075,"3701 W 1ST ST",90004,3,"December 1, 2023","Multifamily Housing",1924,22470,"20,000 to 49,999","No",78,6037211202,-118.293045,34.072735,45.8160304982964,84.0585193593139,"Yes","Eligible","Eligible",35.7,62.4,1591.9,0.487656,4,4,37399.718207,420.439830569525,213.817764233378,206.621749870272,764.972782733271,232.63191,1847.40317192849,246.663238239299,2094.06644152754,477.562453924243,213.817344038832,263.745158274991,-5.55192914780826,-7.21323013002122,642.047856120597,143175.37033,49892.813946,156956.66676
472832843630,"3049 W 8TH ST",90005,1,"December 1, 2021",,,,"20,000 to 49,999","No",,6037212303,-118.29313,34.057755,37.8118372337006,72.8843485937697,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
472833831635,"1250 W JEFFERSON BLVD",90007,3,"December 1, 2023","Multifamily Housing",1971,96830,"100,000+","No",,6037222600,-118.29306,34.025494,47.4826989153466,86.1899356791525,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
472838849539,"153 N NEW HAMPSHIRE AVE",90004,5,"December 1, 2025",,,,"20,000 to 49,999","No",,6037211202,-118.29295,34.073673,45.8160304982964,84.0585193593139,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
472845844875,"3250 WILSHIRE BLVD",90010,3,"December 1, 2023",,,,"100,000+","No",,6037212303,-118.293045,34.06178,37.8118372337006,72.8843485937697,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
472853845397,"625 S NEW HAMPSHIRE AVE",90005,4,"December 1, 2024",,,,"20,000 to 49,999","No",,6037212101,-118.292915,34.062725,29.6873524306167,58.8220456551898,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
472863844157,"701 S NEW HAMPSHIRE AVE",90005,4,"December 1, 2024",,,,"20,000 to 49,999","No",,6037212303,-118.29289,34.05961,37.8118372337006,72.8843485937697,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
472863845147,"3255 WILSHIRE BLVD",90010,4,"December 1, 2024",,,,"100,000+","No",,6037212101,-118.29317,34.06179,29.6873524306167,58.8220456551898,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
472863846575,"445 S NEW HAMPSHIRE AVE",90020,3,"December 1, 2023",,,,"50,000 to 99,999","No",,6037211921,-118.29293,34.066463,33.5022572201517,65.8847269516963,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
472863846737,"425 S NEW HAMPSHIRE AVE",90020,4,"December 1, 2024",,,,"20,000 to 49,999","No",,6037211921,-118.29293,34.066803,33.5022572201517,65.8847269516963,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
472865726024,"1002 S GAFFEY ST",90731,3,"December 1, 2023",,,,"20,000 to 49,999","No",,6037296902,-118.292336,33.735058,39.8860365383075,75.785092697692,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
472866769164,"960 KNOX ST",90502,3,"December 1, 2023",,,,"20,000 to 49,999","No",,6037292000,-118.29209,33.854218,66.6672182371016,98.6883591877916,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
472866842646,"917 S NEW HAMPSHIRE AVE",90006,4,"December 1, 2024",,,,"50,000 to 99,999","No",,6037212306,-118.29288,34.055294,33.7863395796502,66.3765922562744,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
472869843689,"757 S NEW HAMPSHIRE AVE",90005,5,"December 1, 2025",,,,"20,000 to 49,999","No",,6037212303,-118.29289,34.058617,37.8118372337006,72.8843485937697,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
472877841803,"987 S NEW HAMPSHIRE AVE",90006,2,"December 1, 2022","Mixed Use Property",1984,45000,"20,000 to 49,999","No",,6037213320,-118.29267,34.05309,47.3267818823401,85.8620254761004,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
472879768008,"19850 MAGELLAN DR",90502,5,"December 1, 2025",,,,"20,000 to 49,999","No",,6037292000,-118.292915,33.851276,66.6672182371016,98.6883591877916,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
472879847275,"333 S NEW HAMPSHIRE AVE",90020,3,"December 1, 2023",,,,"20,000 to 49,999","No",,6037211921,-118.29294,34.068443,33.5022572201517,65.8847269516963,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
472880847430,"319 S NEW HAMPSHIRE AVE",90020,1,"December 1, 2021","Multifamily Housing",1968,30898,"20,000 to 49,999","No",54,6037211921,-118.29294,34.06865,33.5022572201517,65.8847269516963,"No","Eligible",,46.8,81.4,1640.3,0.308174,6,4,26445.433675,559.539678552638,286.158793523514,273.380486031269,,,2573.86403160964,339.598200019238,2913.46227482926,635.039220685425,286.158314621565,348.8809647137,-7.2783463874111,-9.45619609472671,848.902029194588,101239.660123,35279.332715,110984.449072
472882846374,"475 S NEW HAMPSHIRE AVE",90020,3,"December 1, 2023",,,,"20,000 to 49,999","No",,6037211921,-118.29293,34.06595,33.5022572201517,65.8847269516963,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
472886845352,"639 S NEW HAMPSHIRE AVE",90005,2,"December 1, 2022",,,,"20,000 to 49,999","No",,6037212101,-118.292915,34.062298,29.6873524306167,58.8220456551898,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
472899768477,"19730 MAGELLAN DR",90502,4,"December 1, 2024","Non-Refrigerated Warehouse",1975,34425,"20,000 to 49,999","No",4,6037292000,-118.29292,33.852165,66.6672182371016,98.6883591877916,"Yes",,,41.8,104.7,370,,,,,,,,,,,,,,,,,,,,,
472902846895,"407 S NEW HAMPSHIRE AVE",90020,3,"December 1, 2023",,,,"20,000 to 49,999","No",,6037211921,-118.29293,34.067112,33.5022572201517,65.8847269516963,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
472903767654,"950 FRANCISCO ST",90502,3,"December 1, 2023",,,,"100,000+","No",,6037292000,-118.29359,33.849823,66.6672182371016,98.6883591877916,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
472905846145,"501 S NEW HAMPSHIRE AVE",90020,3,"December 1, 2023","Multifamily Housing",1989,215061,"100,000+","No",88,6037212101,-118.29292,34.065273,29.6873524306167,58.8220456551898,"No","Eligible",,37.2,74.2,6793.8,0.84535,36,4,54674.258654,1488.79775609385,974.871751793173,513.927651964329,,,22676.0094656434,2367.24717531451,25043.2569448711,1624.65961634944,974.880444267284,649.778707452723,-5.7943492825889,-7.52592994732185,1551.82646779628,209306.583193,72937.785241,229453.316958
472907768761,"19700 MAGELLAN DR",90502,1,"December 1, 2021",,,,"20,000 to 49,999","No",,6037292000,-118.29292,33.85239,66.6672182371016,98.6883591877916,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
472907857362,"4751 FOUNTAIN AVE",90029,2,"December 1, 2022","Office",1950,41938,"50,000 to 99,999","No",,6037191201,-118.2929,34.095512,51.8992519646787,90.6923950056754,"Yes","Ineligible",,79.5,222.6,15598.3,55.497509,,,75485.019768,,,,,,3580.75243455565,461.750003185283,4042.50249621417,,,,,,,288975.323282,100700.225229,316790.544446
472908847786,"275 S NEW HAMPSHIRE AVE",90004,4,"December 1, 2024",,,,"20,000 to 49,999","No",,6037211320,-118.29294,34.06969,52.6870264267454,91.2851557573464,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
472909845581,"603 S NEW HAMPSHIRE AVE",90005,1,"December 1, 2021","Hotel",1974,39799,"20,000 to 49,999","No",61,6037212101,-118.29292,34.063396,29.6873524306167,58.8220456551898,"No",,,75.8,123.9,2842.4,,,,,,,,,,,,,,,,,,,,,
472921828838,"3790 WISCONSIN ST",90007,5,"December 1, 2025","Multifamily Housing",2001,26988,"20,000 to 49,999","No",95,6037231220,-118.29295,34.01742,48.4077525581318,87.1484424265355,"Yes","Eligible",,40,63.8,1656.2,0.17913,5,4,23271.637877,483.49967181119,247.750557574978,235.748783569331,,,2232.05563858485,296.44536438112,2528.50104069465,548.445066278343,247.750190284201,300.694920540416,-6.2207811076791,-8.08218966519649,730.81308752506,89089.584919,31045.354202,97664.872525
472926770557,"950 W 190TH ST",90502,4,"December 1, 2024",,,,"100,000+","No",,6037292000,-118.2921,33.858353,66.6672182371016,98.6883591877916,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
472933860590,"1836 N NEW HAMPSHIRE AVE",90027,1,"December 1, 2021","Multifamily Housing",1969,38382,"20,000 to 49,999","No",90,6037189201,-118.29331,34.104183,45.6829327312891,83.8693403960146,"Yes","Eligible",,26.8,53.6,1061.5,0.246872,7,4,27232.80738,470.833163518065,260.96839696188,209.864829250908,,,3189.44325790509,421.47484036683,3610.91815236087,525.593777365058,260.969364334395,264.624319575552,-4.16876464163665,-5.4159522642814,627.337914385486,104253.921383,36329.722708,114288.847022
472938826717,"1007 W MARTIN LUTHER KING JR BLVD",90037,4,"December 1, 2024","Retail Store",1965,51532,"100,000+","No",,6037231220,-118.292816,34.01087,48.4077525581318,87.1484424265355,"Yes","Eligible",,70,196,4456.9,2.728179,1,2,15807.21579,16524.9888646936,16475.3885497584,49.601019617462,,,4424.35126046649,567.081717402279,4991.43305008802,17061.8407680457,17045.5770326826,16.2655908031931,16574.6321231918,16528.6586303884,45.9766230356933,60513.931205,21087.497827,66338.67901
472940858498,"4733 SUNSET BLVD",90027,5,"December 1, 2025","Parking",2015,331920,"100,000+","No",,6037191201,-118.29296,34.098156,51.8992519646787,90.6923950056754,"Yes",,,6.3,15,615.2,,,,,,,,,,,,,,,,,,,,,
472941769048,"19600 MAGELLAN DR",90502,5,"December 1, 2025","Office",2014,32415,"20,000 to 49,999","No",,6037292000,-118.29292,33.85313,66.6672182371016,98.6883591877916,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
472941860183,"1800 N NEW HAMPSHIRE AVE",90027,2,"December 1, 2022","Multifamily Housing",1984,89840,"100,000+","No",62,6037189201,-118.293304,34.103622,45.6829327312891,83.8693403960146,"Yes","Eligible",,43.4,85.1,3019.9,0.499685,15,4,30700.113434,922.728816472668,534.90205509694,387.827166374747,,,8048.24322901143,988.037981780129,9036.28133769101,1023.18920561965,534.904999284294,488.283964207575,-6.75246479502298,-8.7722452699577,1153.96772586701,117527.62643,40955.256379,128840.20802
472945857813,"1403 N NEW HAMPSHIRE AVE",90027,2,"December 1, 2022",,,,"20,000 to 49,999","No",,6037191201,-118.29288,34.096874,51.8992519646787,90.6923950056754,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
472957809160,"8301 S VERMONT AVE",90044,1,"December 1, 2021","Multifamily Housing",1990,74228,"50,000 to 99,999","No",,6037238200,-118.292,33.96343,46.4680021466672,84.7647874889646,"Yes","Eligible",,34.1,68.9,2819.4,0.257754,13,4,29477.300053,760.639791401418,441.310299917494,319.329880204794,,,6494.98802922018,816.014223579507,7311.00235768213,842.415643655771,441.312895148495,401.102518189064,-5.3055997643419,-6.89257492191224,942.923915499776,112846.394403,39323.971347,123708.385601
473024824458,"1026 W 43RD ST",90037,5,"December 1, 2025","Multifamily Housing",1958,28920,"20,000 to 49,999","No",100,6037231600,-118.29221,34.005486,52.7917715706149,91.398663135326,"Yes","Eligible","Eligible",13.6,38.1,3512.9,0.37556,5,4,38282.558008,310.664068302207,178.07603452365,132.588204970349,983.096952579051,114.06048,2355.61472256654,317.112694219981,2672.72745759603,343.987383895422,178.077113458788,165.910159074927,-2.11575462506102,-2.74866948105739,386.629677198642,146555.099415,51070.559769,160661.710515
473025843826,"738 S NEW HAMPSHIRE AVE",90005,4,"December 1, 2024","Multifamily Housing",1922,48779,"20,000 to 49,999","No",87,6037212303,-118.29288,34.058937,37.8118372337006,72.8843485937697,"No","Eligible",,31.3,51.2,2825.4,0.597975,9,4,42711.526887,574.180210973166,321.425039383087,252.755291098769,,,4117.41901266075,535.943724110973,4653.36280557203,639.942797560839,321.426375619025,318.516297110497,-4.86899605153377,-6.32561266693935,754.133857576544,163510.287578,56978.992529,179248.91453
473028847123,"3333 W 4TH ST",90020,2,"December 1, 2022","Multifamily Housing",1926,62500,"50,000 to 99,999","No",100,6037211921,-118.292114,34.06738,33.5022572201517,65.8847269516963,"No","Eligible","Eligible",11.3,31.7,4164.4,0.504147,11,4,45357.461749,524.09342265424,322.61417871583,201.47989879199,2092.84164243398,204.8125,5345.98759635891,686.461121927258,6032.44880681843,571.994515070511,322.617288994313,249.376923830411,-1.75971142766955,-2.28568145872884,566.793465590275,173639.580576,60508.782114,190353.199171
473031859328,"1625 N VERMONT AVE",90027,5,"December 1, 2025",,,,"20,000 to 49,999","No",,6037191201,-118.29177,34.100304,51.8992519646787,90.6923950056754,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
473033846724,"426 S NEW HAMPSHIRE AVE",90020,3,"December 1, 2023",,,,"20,000 to 49,999","No",,6037211921,-118.292915,34.06677,33.5022572201517,65.8847269516963,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
473037846628,"432 S NEW HAMPSHIRE AVE",90020,5,"December 1, 2025",,,,"50,000 to 99,999","No",,6037211921,-118.292915,34.066666,33.5022572201517,65.8847269516963,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
473039824013,"4373 S VERMONT AVE",90037,2,"December 1, 2022",,,,"20,000 to 49,999","No",,6037231600,-118.29155,34.004124,52.7917715706149,91.398663135326,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
473040845155,"3243 WILSHIRE BLVD",90010,3,"December 1, 2023",,,,"20,000 to 49,999","No",,6037212101,-118.292755,34.061794,29.6873524306167,58.8220456551898,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
473041858750,"1533 N VERMONT AVE",90027,1,"December 1, 2021",,,,"50,000 to 99,999","No",,6037191201,-118.29177,34.099342,51.8992519646787,90.6923950056754,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
473046857134,"4728 FOUNTAIN AVE",90029,3,"December 1, 2023",,,,"20,000 to 49,999","No",,6037191203,-118.29196,34.095535,43.2141030180644,80.4388951948543,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
473055843453,"3030 W 8TH ST",90005,2,"December 1, 2022","Office",1984,34961,"20,000 to 49,999","No",,6037212306,-118.2926,34.057747,33.7863395796502,66.3765922562744,"No",,,,,11.5,,,,,,,,,,,,,,,,,,,,,
473059808373,"8465 S VERMONT AVE",90044,2,"December 1, 2022","Office",2000,17460,"15,000 to 19,999","Yes",4,6037238200,-118.29199,33.9613,46.4680021466672,84.7647874889646,"Yes","Ineligible",,88.4,172.2,1034.5,16.078937,,,40536.620053,,,,,,1513.64927801171,192.728055002941,1706.37735658221,,,,,,,155184.206357,54077.574357,170121.409202
473061849547,"154 N NEW HAMPSHIRE AVE",90004,4,"December 1, 2024",,,,"20,000 to 49,999","No",,6037211202,-118.292946,34.073704,45.8160304982964,84.0585193593139,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
473065842951,"864 S NEW HAMPSHIRE AVE",90005,1,"December 1, 2021","Multifamily Housing",1989,111453,"50,000 to 99,999","No",98,6037212306,-118.29287,34.056587,33.7863395796502,66.3765922562744,"No","Eligible",,24.8,42.8,3794.1,0.443059,19,4,33807.243726,917.130458894711,567.498843491235,349.632593749516,,,10255.6469171352,1225.54764883632,11481.1947237222,1003.83532390901,567.503807026486,436.331100551171,-3.86125181403875,-5.01555296587548,1011.14650379798,129422.489587,45100.300272,141880.007173
473077847262,"336 S NEW HAMPSHIRE AVE",90020,2,"December 1, 2022",,,,"20,000 to 49,999","No",,6037211921,-118.29292,34.068386,33.5022572201517,65.8847269516963,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
473078815801,"1005 W 64TH ST",90044,1,"December 1, 2021","Library",1997,8485,"7,500 to 14,999","Yes",,6037237401,-118.29214,33.981438,48.3698353395043,87.1232185647623,"Yes",,,64.5,180.5,28,,,,,,,,,,,,,,,,,,,,,
473091851390,"4021 ROSEWOOD AVE",90004,1,"December 1, 2021","College/University",1983,52947,"50,000 to 99,999","No",,6037192610,-118.29199,34.07906,50.6178305219113,89.4942615714466,"Yes",,,122.3,276.5,1321,,,,,,,,,,,,,,,,,,,,,
473092829266,"1025 EXPOSITION BLVD",90007,4,"December 1, 2024",,,,"20,000 to 49,999","No",,6037222600,-118.292305,34.01837,47.4826989153466,86.1899356791525,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
473092847307,"330 S NEW HAMPSHIRE AVE",90020,4,"December 1, 2024","Multifamily Housing",1964,41869,"20,000 to 49,999","No",100,6037211921,-118.29292,34.068474,33.5022572201517,65.8847269516963,"No","Eligible","Eligible",2.9,8,3429.1,0.178892,8,4,27424.135858,326.038781483415,205.63522618548,120.404094767883,1412.59327150556,35.211829,3459.25932588453,459.305120196536,3918.56450542672,353.054692272623,205.637600480695,147.416848377508,-0.452554521160068,-0.58758739231125,326.417116133984,104986.374112,36584.963031,115091.801738
473100853150,"741 N VERMONT AVE",90029,1,"December 1, 2021","Other - Education",1970,331656,"100,000+","No",,6037191500,-118.291725,34.085075,50.5516224560685,89.3933661243536,"Yes",,,13.7,43,1360,,,,,,,,,,,,,,,,,,,,,
473119769690,"19401 S VERMONT AVE",90502,1,"December 1, 2021","Office",1981,94113,"50,000 to 99,999","No",,6037292000,-118.29075,33.85517,66.6672182371016,98.6883591877916,"Yes","Ineligible",,27.5,77,3170.2,19.66668,,,55724.376119,,,,,,8456.61677118809,1034.72073312794,9491.3376374723,,,,,,,213326.692543,74338.686579,233860.380562
473119809993,"8039 S VERMONT AVE",90044,2,"December 1, 2022",,,,"20,000 to 49,999","No",,6037238200,-118.29188,33.967045,46.4680021466672,84.7647874889646,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
473119844864,"3240 WILSHIRE BLVD",90010,3,"December 1, 2023","Mixed Use Property",1941,138730,"100,000+","No",,6037212303,-118.29267,34.061783,37.8118372337006,72.8843485937697,"No",,,23.6,74.2,9302,,,,,,,,,,,,,,,,,,,,,
473121830045,"1116 W 37TH ST",90007,3,"December 1, 2023","Multifamily Housing",1983,58629,"20,000 to 49,999","No",43,6037222600,-118.292656,34.020954,47.4826989153466,86.1899356791525,"Yes","Eligible",,26.6,46.6,4935.6,0.298214,10,4,26097.627935,606.867799266654,351.20404974827,255.664080285117,,,5008.97794390676,644.206730632279,5653.18475738342,671.794439261551,351.206174825344,320.588064397419,-4.13862979752962,-5.37656093160885,750.725122317245,99908.173738,34815.345073,109524.800919
473140831124,"3585 S VERMONT AVE",90007,3,"December 1, 2023",,,,"20,000 to 49,999","No",,6037222600,-118.29154,34.023426,47.4826989153466,86.1899356791525,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
473161767667,"920 FRANCISCO ST",90502,4,"December 1, 2024",,,,"20,000 to 49,999","No",,6037292000,-118.2933,33.849823,66.6672182371016,98.6883591877916,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
473165727570,"620 W 6TH ST",90731,1,"December 1, 2021","Multifamily Housing",1990,34866,"20,000 to 49,999","No",,6037296600,-118.29069,33.738773,53.7036735692069,92.1806028502964,"Yes","Eligible","Eligible",18.4,22.7,,0.140864,,,23998.585466,386.794218114703,219.836180332562,166.958204093037,,186.044976,2871.61775350845,382.616377772825,3254.2341804807,429.279556252731,219.837366787222,209.442069863833,-2.8624230696701,-3.71871606696855,490.853839148766,91872.520067,32015.133189,100715.678145
473167837311,"1812 S NEW HAMPSHIRE AVE",90006,1,"December 1, 2021",,,,"20,000 to 49,999","No",,6037221220,-118.29238,34.041348,42.6205739429628,79.6821793416572,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
473178838403,"1617 S VERMONT AVE",90006,2,"December 1, 2022",,,,"20,000 to 49,999","No",,6037221220,-118.291595,34.043896,42.6205739429628,79.6821793416572,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
473185829708,"1104 W 37TH PL",90007,5,"December 1, 2025","Multifamily Housing",1980,52117,"20,000 to 49,999","No",73,6037222600,-118.294014,34.019955,47.4826989153466,86.1899356791525,"Yes","Eligible",,26.1,47.7,2694.5,0.278505,9,4,25249.24564,559.949884549978,320.855370738821,239.094770247486,,,4411.29451480118,572.5513528644,4983.84594127163,620.981542902532,320.857157641709,300.124214821391,-4.06057111817753,-5.27521905139425,704.430732526688,96660.356505,33683.567026,105964.366146
473191824968,"4215 S VERMONT AVE",90037,5,"December 1, 2025",,,,"20,000 to 49,999","No",,6037231600,-118.29155,34.00694,52.7917715706149,91.398663135326,"Yes",,,,,,,,,,,,,,,,,,,,,,,,,,
473191846839,"401 S VERMONT AVE",90020,5,"December 1, 2025",,,,"20,000 to 49,999","No",,6037211921,-118.291664,34.06722,33.5022572201517,65.8847269516963,"No",,,,,,,,,,,,,,,,,,,,,,,,,,
